id,codigo_municipio,codigo_estado,nombre_municipio
sat_municipio_2311,423,OAX,Santa María Nduayaco
sat_municipio_2312,424,OAX,Santa María Ozolotepec
sat_municipio_2313,425,OAX,Santa María Pápalo
sat_municipio_2314,426,OAX,Santa María Peñoles
sat_municipio_2315,427,OAX,Santa María Petapa
sat_municipio_2316,428,OAX,Santa María Quiegolani
sat_municipio_2317,429,OAX,Santa María Sola
sat_municipio_2318,430,OAX,Santa María Tataltepec
sat_municipio_2319,431,OAX,Santa María Tecomavaca
sat_municipio_2320,432,OAX,Santa María Temaxcalapa
sat_municipio_2321,433,OAX,Santa María Temaxcaltepec
sat_municipio_2322,434,OAX,Santa María Teopoxco
sat_municipio_2323,435,OAX,Santa María Tepantlali
sat_municipio_2324,436,OAX,Santa María Texcatitlán
sat_municipio_2325,437,OAX,Santa María Tlahuitoltepec
sat_municipio_2326,438,OAX,Santa María Tlalixtac
sat_municipio_2327,439,OAX,Santa María Tonameca
sat_municipio_2328,440,OAX,Santa María Totolapilla
sat_municipio_2329,441,OAX,Santa María Xadani
sat_municipio_2330,442,OAX,Santa María Yalina
sat_municipio_2331,443,OAX,Santa María Yavesía
sat_municipio_2332,444,OAX,Santa María Yolotepec
sat_municipio_2333,445,OAX,Santa María Yosoyúa
sat_municipio_2334,446,OAX,Santa María Yucuhiti
sat_municipio_2335,447,OAX,Santa María Zacatepec
sat_municipio_2336,448,OAX,Santa María Zaniza
sat_municipio_2337,449,OAX,Santa María Zoquitlán
sat_municipio_2338,450,OAX,Santiago Amoltepec
sat_municipio_2339,451,OAX,Santiago Apoala
sat_municipio_2340,452,OAX,Santiago Apóstol
sat_municipio_2341,453,OAX,Santiago Astata
sat_municipio_2342,454,OAX,Santiago Atitlán
sat_municipio_2343,455,OAX,Santiago Ayuquililla
sat_municipio_2344,456,OAX,Santiago Cacaloxtepec
sat_municipio_2345,457,OAX,Santiago Camotlán
sat_municipio_2346,458,OAX,Santiago Comaltepec
sat_municipio_2347,459,OAX,Santiago Chazumba
sat_municipio_2348,460,OAX,Santiago Choápam
sat_municipio_2349,461,OAX,Santiago del Río
sat_municipio_2350,462,OAX,Santiago Huajolotitlán
sat_municipio_2351,463,OAX,Santiago Huauclilla
sat_municipio_2352,464,OAX,Santiago Ihuitlán Plumas
sat_municipio_2353,465,OAX,Santiago Ixcuintepec
sat_municipio_2354,466,OAX,Santiago Ixtayutla
sat_municipio_2355,467,OAX,Santiago Jamiltepec
sat_municipio_2356,468,OAX,Santiago Jocotepec
sat_municipio_2357,469,OAX,Santiago Juxtlahuaca
sat_municipio_2358,470,OAX,Santiago Lachiguiri
sat_municipio_2359,471,OAX,Santiago Lalopa
sat_municipio_2360,472,OAX,Santiago Laollaga
sat_municipio_2361,473,OAX,Santiago Laxopa
sat_municipio_2362,474,OAX,Santiago Llano Grande
sat_municipio_2363,475,OAX,Santiago Matatlán
sat_municipio_2364,476,OAX,Santiago Miltepec
sat_municipio_2365,477,OAX,Santiago Minas
sat_municipio_2366,478,OAX,Santiago Nacaltepec
sat_municipio_2367,479,OAX,Santiago Nejapilla
sat_municipio_2368,480,OAX,Santiago Nundiche
sat_municipio_2369,481,OAX,Santiago Nuyoó
sat_municipio_2370,482,OAX,Santiago Pinotepa Nacional
sat_municipio_2371,483,OAX,Santiago Suchilquitongo
sat_municipio_2372,484,OAX,Santiago Tamazola
sat_municipio_2373,485,OAX,Santiago Tapextla
sat_municipio_2374,486,OAX,Villa Tejúpam de la Unión
sat_municipio_2375,487,OAX,Santiago Tenango
sat_municipio_2376,488,OAX,Santiago Tepetlapa
sat_municipio_2377,489,OAX,Santiago Tetepec
sat_municipio_2378,490,OAX,Santiago Texcalcingo
sat_municipio_2379,491,OAX,Santiago Textitlán
sat_municipio_2380,492,OAX,Santiago Tilantongo
sat_municipio_2381,493,OAX,Santiago Tillo
sat_municipio_2382,494,OAX,Santiago Tlazoyaltepec
sat_municipio_2383,495,OAX,Santiago Xanica
sat_municipio_2384,496,OAX,Santiago Xiacuí
sat_municipio_2385,497,OAX,Santiago Yaitepec
sat_municipio_2386,498,OAX,Santiago Yaveo
sat_municipio_2387,499,OAX,Santiago Yolomécatl
sat_municipio_2388,500,OAX,Santiago Yosondúa
sat_municipio_2389,501,OAX,Santiago Yucuyachi
sat_municipio_2390,502,OAX,Santiago Zacatepec
sat_municipio_2391,503,OAX,Santiago Zoochila
sat_municipio_2392,504,OAX,Nuevo Zoquiápam
sat_municipio_2393,505,OAX,Santo Domingo Ingenio
sat_municipio_2394,506,OAX,Santo Domingo Albarradas
sat_municipio_2395,507,OAX,Santo Domingo Armenta
sat_municipio_2396,508,OAX,Santo Domingo Chihuitán
sat_municipio_2397,509,OAX,Santo Domingo de Morelos
sat_municipio_2398,510,OAX,Santo Domingo Ixcatlán
sat_municipio_2399,511,OAX,Santo Domingo Nuxaá
sat_municipio_2400,512,OAX,Santo Domingo Ozolotepec
sat_municipio_2401,513,OAX,Santo Domingo Petapa
sat_municipio_2402,514,OAX,Santo Domingo Roayaga
sat_municipio_2403,515,OAX,Santo Domingo Tehuantepec
sat_municipio_2404,516,OAX,Santo Domingo Teojomulco
sat_municipio_2405,517,OAX,Santo Domingo Tepuxtepec
sat_municipio_2406,518,OAX,Santo Domingo Tlatayápam
sat_municipio_2407,519,OAX,Santo Domingo Tomaltepec
sat_municipio_2408,520,OAX,Santo Domingo Tonalá
sat_municipio_2409,521,OAX,Santo Domingo Tonaltepec
sat_municipio_2410,522,OAX,Santo Domingo Xagacía
sat_municipio_2411,523,OAX,Santo Domingo Yanhuitlán
sat_municipio_2412,524,OAX,Santo Domingo Yodohino
sat_municipio_2413,525,OAX,Santo Domingo Zanatepec
sat_municipio_2414,526,OAX,Santos Reyes Nopala
sat_municipio_2415,527,OAX,Santos Reyes Pápalo
sat_municipio_2416,528,OAX,Santos Reyes Tepejillo
sat_municipio_2417,529,OAX,Santos Reyes Yucuná
sat_municipio_2418,530,OAX,Santo Tomás Jalieza
sat_municipio_2419,531,OAX,Santo Tomás Mazaltepec
sat_municipio_2420,532,OAX,Santo Tomás Ocotepec
sat_municipio_2421,533,OAX,Santo Tomás Tamazulapan
sat_municipio_2422,534,OAX,San Vicente Coatlán
sat_municipio_2423,535,OAX,San Vicente Lachixío
sat_municipio_2424,536,OAX,San Vicente Nuñú
sat_municipio_2425,537,OAX,Silacayoápam
sat_municipio_2426,538,OAX,Sitio de Xitlapehua
sat_municipio_2427,539,OAX,Soledad Etla
sat_municipio_2428,540,OAX,Villa de Tamazulápam del Progreso
sat_municipio_2429,541,OAX,Tanetze de Zaragoza
sat_municipio_2430,542,OAX,Taniche
sat_municipio_2431,543,OAX,Tataltepec de Valdés
sat_municipio_2432,544,OAX,Teococuilco de Marcos Pérez
sat_municipio_2433,545,OAX,Teotitlán de Flores Magón
sat_municipio_2434,546,OAX,Teotitlán del Valle
sat_municipio_2435,547,OAX,Teotongo
sat_municipio_2436,548,OAX,Tepelmeme Villa de Morelos
sat_municipio_2437,549,OAX,Tezoatlán de Segura y Luna
sat_municipio_2438,550,OAX,San Jerónimo Tlacochahuaya
sat_municipio_2439,551,OAX,Tlacolula de Matamoros
sat_municipio_2440,552,OAX,Tlacotepec Plumas
sat_municipio_2441,553,OAX,Tlalixtac de Cabrera
sat_municipio_2442,554,OAX,Totontepec Villa de Morelos
sat_municipio_2443,555,OAX,Trinidad Zaachila
sat_municipio_2444,556,OAX,La Trinidad Vista Hermosa
sat_municipio_2445,557,OAX,Unión Hidalgo
sat_municipio_2446,558,OAX,Valerio Trujano
sat_municipio_2447,559,OAX,San Juan Bautista Valle Nacional
sat_municipio_2448,560,OAX,Villa Díaz Ordaz
sat_municipio_2449,561,OAX,Yaxe
sat_municipio_2450,562,OAX,Magdalena Yodocono de Porfirio Díaz
sat_municipio_2451,563,OAX,Yogana
sat_municipio_2452,564,OAX,Yutanduchi de Guerrero
sat_municipio_2453,565,OAX,Villa de Zaachila
sat_municipio_2454,566,OAX,San Mateo Yucutindoo
sat_municipio_2455,567,OAX,Zapotitlán Lagunas
sat_municipio_2456,568,OAX,Zapotitlán Palmas
sat_municipio_2457,569,OAX,Santa Inés de Zaragoza
sat_municipio_2458,570,OAX,Zimatlán de Álvarez
